,Date,Low,High,Close,Open
0,2012-05-18,38.0,45.0,38.2318,42.05
1,2012-05-21,33.0,36.66,34.03,36.53
2,2012-05-22,30.94,33.59,31.0,32.61
3,2012-05-23,31.36,32.5,32.0,31.37
4,2012-05-24,31.77,33.21,33.03,32.95
5,2012-05-25,31.11,32.95,31.91,32.9
6,2012-05-29,28.65,31.69,28.84,31.48
7,2012-05-30,27.86,29.55,28.19,28.695
8,2012-05-31,26.83,29.67,29.6,28.545
9,2012-06-01,27.39,29.15,27.72,28.892
10,2012-06-04,26.44,27.65,26.9,27.2
11,2012-06-05,25.75,27.76,25.869,26.7
12,2012-06-06,25.52,27.17,26.81,26.07
13,2012-06-07,26.15,27.35,26.31,27.0
14,2012-06-08,26.44,27.76,27.1,26.55
15,2012-06-11,26.835,28.07,27.005,27.18
16,2012-06-12,26.96,27.77,27.4,27.48
17,2012-06-13,27.1,28.1,27.27,27.66
18,2012-06-14,27.38,28.32,28.29,27.65
19,2012-06-15,28.35,30.1,30.014,28.505
20,2012-06-18,29.41,32.08,31.41,29.955
21,2012-06-19,30.7,32.18,31.911,31.535
22,2012-06-20,31.15,31.9288,31.6,31.92
23,2012-06-21,31.51,32.5,31.84,31.67
24,2012-06-22,32.06,33.45,33.05,32.41
25,2012-06-25,31.55,33.02,32.06,32.86
26,2012-06-26,32.5,33.44,33.1,32.69
27,2012-06-27,31.9,32.9,32.23,32.46
28,2012-06-28,30.9,32.19,31.36,31.96
29,2012-06-29,30.76,31.99,31.095,31.92
30,2012-07-02,30.55,31.73,30.771,31.25
31,2012-07-03,30.8,31.44,31.2,30.91
32,2012-07-05,31.02,31.625,31.47,31.32
33,2012-07-06,31.26,31.9,31.73,31.44
34,2012-07-09,31.99,32.88,32.17,32.1
35,2012-07-10,31.1599,32.48,31.47,32.43
36,2012-07-11,30.55,31.56,30.97,31.48
37,2012-07-12,30.6,31.4,30.81,30.7
38,2012-07-13,30.56,31.07,30.72,31.04
39,2012-07-16,28.21,30.5,28.245,30.5
40,2012-07-17,27.15,28.59,28.09,28.48
41,2012-07-18,28.15,29.29,29.11,28.31
42,2012-07-19,28.63,29.5,29.0,29.41
43,2012-07-20,28.72,29.47,28.76,29.0
44,2012-07-23,28.01,29.0,28.75,28.12
45,2012-07-24,28.1,29.45,28.45,28.82
46,2012-07-25,28.08,29.49,29.34,28.39
47,2012-07-26,26.73,28.23,26.845,27.75
48,2012-07-27,22.28,24.54,23.705,23.19
49,2012-07-30,23.03,24.04,23.15,23.995
50,2012-07-31,21.61,23.37,21.71,23.37
51,2012-08-01,20.84,21.58,20.88,21.5
52,2012-08-02,19.82,20.84,20.04,20.77
53,2012-08-03,19.9,22.16,21.09,20.36
54,2012-08-06,21.3,22.15,21.92,21.39
55,2012-08-07,20.5,22.45,20.72,22.2
56,2012-08-08,20.22,21.15,20.72,20.71
57,2012-08-09,20.61,21.17,21.01,20.75
58,2012-08-10,21.13,21.82,21.807,21.41
59,2012-08-13,21.4,22.45,21.6,22.15
60,2012-08-14,20.25,21.6,20.38,21.41
61,2012-08-15,20.4,21.41,21.2,20.64
62,2012-08-16,19.69,20.48,19.87,20.44
63,2012-08-17,19.0,20.08,19.05,20.005
64,2012-08-20,18.75,20.13,20.011,19.05
65,2012-08-21,19.09,19.98,19.159,19.58
66,2012-08-22,18.96,19.53,19.439,19.36
67,2012-08-23,19.36,19.73,19.44,19.5
68,2012-08-24,19.25,19.68,19.409,19.52
69,2012-08-27,19.1,19.53,19.15,19.49
70,2012-08-28,18.95,19.38,19.34,19.1
71,2012-08-29,19.07,19.38,19.1,19.32
72,2012-08-30,19.06,19.45,19.0885,19.27
73,2012-08-31,18.03,18.7,18.058,18.68
74,2012-09-04,17.55,18.27,17.729,18.08
75,2012-09-05,18.18,18.75,18.58,18.27
76,2012-09-06,18.72,19.2617,18.96,18.74
77,2012-09-07,18.78,19.42,18.98,19.1
78,2012-09-10,18.55,19.2,18.81,19.06
79,2012-09-11,18.85,19.581,19.43,18.92
80,2012-09-12,20.28,21.16,20.931,20.76
81,2012-09-13,20.61,21.48,20.713,20.955
82,2012-09-14,20.9,22.08,22.0,21.13
83,2012-09-17,21.5,22.75,21.52,22.67
84,2012-09-18,21.37,21.98,21.87,21.6
85,2012-09-19,21.77,23.37,23.29,21.99
86,2012-09-20,22.54,23.24,22.59,23.02
87,2012-09-21,22.6,23.24,22.86,22.97
88,2012-09-24,20.3625,21.98,20.79,21.78
89,2012-09-25,20.22,21.21,20.28,21.2
90,2012-09-26,19.8,20.78,20.62,20.145
91,2012-09-27,20.16,21.0,20.32,20.99
92,2012-09-28,20.5,21.95,21.66,20.57
93,2012-10-01,21.73,22.59,21.99,22.08
94,2012-10-02,21.82,22.49,22.27,22.08
95,2012-10-03,21.8,22.49,21.83,22.295
96,2012-10-04,21.41,22.4,21.9475,22.32
97,2012-10-05,20.88,21.63,20.91,21.49
98,2012-10-08,20.155,20.75,20.4,20.4
99,2012-10-09,19.97,20.55,20.227,20.39
100,2012-10-10,19.45,19.94,19.64,19.93
101,2012-10-11,19.61,19.96,19.75,19.88
102,2012-10-12,19.48,19.8,19.5181,19.75
103,2012-10-15,19.49,19.88,19.52,19.68
104,2012-10-16,19.3,19.69,19.48,19.68
105,2012-10-17,19.3718,20.48,19.88,19.5
106,2012-10-18,18.89,19.79,18.975,19.7
107,2012-10-19,18.8,19.06,19.0,19.0
108,2012-10-22,19.05,19.43,19.321,19.25
109,2012-10-23,19.1,19.8,19.5,19.25
110,2012-10-24,22.85,24.25,23.2299,24.13
111,2012-10-25,22.47,23.31,22.56,23.29
112,2012-10-26,21.88,22.88,21.9425,22.4
113,2012-10-31,20.73,21.5,21.11,20.82
114,2012-11-01,21.01,21.44,21.21,21.08
115,2012-11-02,21.07,21.69,21.18,21.26
116,2012-11-05,20.92,21.48,21.25,21.1
117,2012-11-06,20.99,21.37,21.1712,21.24
118,2012-11-07,20.37,20.95,20.47,20.85
119,2012-11-08,19.98,20.73,19.99,20.52
120,2012-11-09,19.13,20.0,19.21,19.955
121,2012-11-12,18.87,20.17,20.07,19.15
122,2012-11-13,19.56,20.11,19.86,19.605
123,2012-11-14,19.93,22.5,22.36,20.1
124,2012-11-15,21.65,22.5,22.17,22.34
125,2012-11-16,22.18,23.93,23.5607,22.25
126,2012-11-19,22.82,24.12,22.92,23.955
127,2012-11-20,22.7,23.9,23.1,22.73
128,2012-11-21,23.05,24.53,24.32,23.22
129,2012-11-23,23.88,24.68,23.998,24.58
130,2012-11-26,24.81,26.09,25.94,24.935
131,2012-11-27,25.46,26.5,26.15,26.04
132,2012-11-28,25.75,26.49,26.36,25.94
133,2012-11-29,26.16,27.52,27.32,26.5
134,2012-11-30,26.76,28.0,28.0,27.26
135,2012-12-03,26.98,28.88,27.04,27.9999
136,2012-12-04,26.68,27.76,27.46,27.06
137,2012-12-05,27.26,27.9,27.71,27.75
138,2012-12-06,26.82,27.75,26.97,27.68
139,2012-12-07,26.84,27.78,27.485,27.07
140,2012-12-10,27.1,28.17,27.84,27.17
141,2012-12-11,27.66,28.24,27.98,28.07
142,2012-12-12,27.37,28.14,27.5801,28.0
143,2012-12-13,27.43,28.75,28.24,27.59
144,2012-12-14,26.76,28.33,26.812,28.18
145,2012-12-17,26.32,27.0,26.75,26.77
146,2012-12-18,26.9,27.91,27.71,26.96
147,2012-12-19,26.95,28.22,27.41,27.83
148,2012-12-20,27.13,27.6,27.36,27.49
149,2012-12-21,26.12,27.01,26.26,26.66
150,2012-12-24,26.2,26.96,26.93,26.5
151,2012-12-26,26.375,27.18,26.51,27.03
152,2012-12-27,25.52,26.8,26.05,26.55
153,2012-12-28,25.15,26.11,25.9112,25.48
154,2012-12-31,26.11,26.99,26.6197,26.2
155,2013-01-02,27.42,28.18,28.0,27.44
156,2013-01-03,27.59,28.47,27.77,27.88
157,2013-01-04,27.83,28.93,28.76,28.01
158,2013-01-07,28.65,29.79,29.4213,28.69
159,2013-01-08,28.86,29.6,29.0607,29.51
160,2013-01-09,29.49,30.6,30.59,29.67
161,2013-01-10,30.28,31.45,31.3,30.6
162,2013-01-11,31.1,31.96,31.72,31.28
163,2013-01-14,30.62,32.21,30.9475,32.08
164,2013-01-15,29.88,31.71,30.1,30.64
165,2013-01-16,29.53,30.35,29.85,30.21
166,2013-01-17,30.03,30.42,30.14,30.08
167,2013-01-18,29.27,30.44,29.66,30.31
168,2013-01-22,29.74,30.89,30.729,29.75
169,2013-01-23,30.8,31.5,30.82,31.1
170,2013-01-24,30.81,31.49,31.08,31.27
171,2013-01-25,31.13,31.93,31.54,31.41
172,2013-01-28,31.81,32.5063,32.469,31.88
173,2013-01-29,30.71,32.07,30.79,32.0
174,2013-01-30,30.88,31.49,31.24,30.98
175,2013-01-31,28.74,31.47,30.981,29.15
176,2013-02-01,29.63,31.02,29.73,31.01
177,2013-02-04,28.01,29.2,28.109,29.06
178,2013-02-05,28.04,28.96,28.64,28.26
179,2013-02-06,28.66,29.29,29.05,28.74
180,2013-02-07,28.27,29.15,28.65,29.11
181,2013-02-08,28.51,29.17,28.545,28.89
182,2013-02-11,28.04,28.68,28.26,28.61
183,2013-02-12,27.1,28.16,27.37,27.67
184,2013-02-13,27.31,28.32,27.9075,27.36
185,2013-02-14,28.01,28.63,28.5,28.02
186,2013-02-15,28.09,28.75,28.32,28.52
187,2013-02-19,28.12,29.08,28.93,28.23
188,2013-02-20,28.33,29.05,28.462,28.92
189,2013-02-21,27.15,28.55,27.283,28.28
190,2013-02-22,26.82,27.63,27.13,27.62
191,2013-02-25,27.15,27.64,27.27,27.16
192,2013-02-26,26.7,27.46,27.39,27.36
193,2013-02-27,26.63,27.34,26.87,27.34
194,2013-02-28,26.34,27.3,27.25,26.84
195,2013-03-01,26.81,28.1164,27.78,27.05
196,2013-03-04,27.44,28.06,27.72,27.76
197,2013-03-05,27.21,28.18,27.52,27.88
198,2013-03-06,27.35,28.13,27.4525,28.1
199,2013-03-07,27.47,28.675,28.578,27.57
200,2013-03-08,27.73,28.47,27.96,28.425
201,2013-03-11,27.83,28.64,28.14,28.01
202,2013-03-12,27.6,28.32,27.83,28.1
203,2013-03-13,26.92,27.65,27.08,27.62
204,2013-03-14,26.83,27.43,27.04,27.1
205,2013-03-15,26.56,27.06,26.645,27.03
206,2013-03-18,25.78,26.79,26.49,26.37
207,2013-03-19,26.21,26.9,26.55,26.53
208,2013-03-20,25.78,26.69,25.86,26.68
209,2013-03-21,25.56,26.11,25.74,25.66
210,2013-03-22,25.63,26.01,25.73,25.796
211,2013-03-25,25.078,25.8,25.131,25.75
212,2013-03-26,25.03,25.48,25.205,25.08
213,2013-03-27,24.72,26.28,26.09,25.0
214,2013-03-28,25.52,26.17,25.58,26.09
215,2013-04-01,25.28,25.89,25.53,25.63
216,2013-04-02,25.3,26.12,25.42,25.77
217,2013-04-03,25.7,26.39,26.25,25.83
218,2013-04-04,26.11,27.2301,27.0725,26.62
219,2013-04-05,26.61,27.8,27.39,26.86
220,2013-04-08,26.63,27.2,26.849,27.19
221,2013-04-09,26.42,26.89,26.59,26.58
222,2013-04-10,26.9,27.84,27.57,27.0099
223,2013-04-11,27.25,28.1,28.0175,27.48
224,2013-04-12,27.24,28.0,27.4,28.0
225,2013-04-15,26.36,27.48,26.52,27.16
226,2013-04-16,26.4,27.11,26.92,26.81
227,2013-04-17,26.39,27.2,26.625,26.65
228,2013-04-18,25.15,26.82,25.69,26.82
229,2013-04-19,25.33,25.96,25.73,25.62
230,2013-04-22,25.7,26.36,25.97,25.81
231,2013-04-23,25.77,26.33,25.98,26.215
232,2013-04-24,25.8,26.4,26.11,25.93
233,2013-04-25,26.0,26.4,26.14,26.07
234,2013-04-26,26.6,27.62,26.85,26.6
235,2013-04-29,26.86,27.41,26.98,27.16
236,2013-04-30,27.005,27.85,27.769,27.13
237,2013-05-01,27.31,27.915,27.43,27.85
238,2013-05-02,27.98,29.02,28.97,28.0099
239,2013-05-03,28.15,29.07,28.311,29.04
240,2013-05-06,27.48,28.46,27.57,28.33
241,2013-05-07,26.85,27.85,26.889,27.55
242,2013-05-08,26.65,27.3,27.12,26.88
243,2013-05-09,26.85,27.55,27.04,27.08
244,2013-05-10,26.57,27.3,26.68,27.14
245,2013-05-13,26.531,27.325,26.82,26.6
246,2013-05-14,26.82,27.28,27.07,26.8854
247,2013-05-15,26.4,26.99,26.6,26.92
248,2013-05-16,25.9,26.55,26.13,26.48
249,2013-05-17,26.2,26.6,26.25,26.4
250,2013-05-20,25.69,26.19,25.759,26.18
251,2013-05-21,25.59,26.075,25.66,25.87
252,2013-05-22,24.92,25.85,25.159,25.65
253,2013-05-23,24.77,25.53,25.06,24.8
254,2013-05-24,24.08,24.97,24.3125,24.97
255,2013-05-28,23.92,24.54,24.1,24.54
256,2013-05-29,23.26,23.81,23.32,23.79
257,2013-05-30,23.93,24.779,24.55,24.13
258,2013-05-31,24.27,24.95,24.348,24.63
259,2013-06-03,23.71,24.32,23.848,24.265
260,2013-06-04,23.32,23.93,23.52,23.89
261,2013-06-05,22.79,23.705,22.899,23.35
262,2013-06-06,22.67,23.09,22.97,22.99
263,2013-06-07,22.86,23.4,23.291,23.03
264,2013-06-10,23.99,24.6,24.33,24.06
265,2013-06-11,24.0,24.35,24.03,24.03
266,2013-06-12,23.58,24.26,23.77,24.16
267,2013-06-13,23.265,23.83,23.73,23.72
268,2013-06-14,23.26,23.89,23.63,23.56
269,2013-06-17,23.75,24.25,24.022,23.91
270,2013-06-18,24.08,24.69,24.21,24.09
271,2013-06-19,24.1,25.19,24.309,24.2
272,2013-06-20,23.65,24.745,23.9,24.28
273,2013-06-21,24.05,24.7,24.53,24.59
274,2013-06-24,23.38,24.11,23.935,23.95
275,2013-06-25,24.04,24.43,24.25,24.14
276,2013-06-26,23.99,24.65,24.16,24.51
277,2013-06-27,24.21,24.84,24.66,24.24
278,2013-06-28,24.42,24.98,24.88,24.68
279,2013-07-01,24.62,25.0601,24.81,24.9694
280,2013-07-02,24.3,24.77,24.41,24.7
281,2013-07-03,24.15,24.71,24.52,24.22
282,2013-07-05,24.2,24.66,24.37,24.65
283,2013-07-08,24.42,25.04,24.71,24.47
284,2013-07-09,25.03,25.49,25.48,25.07
285,2013-07-10,25.47,25.83,25.8,25.58
286,2013-07-11,25.45,26.0,25.81,25.96
287,2013-07-12,25.55,25.93,25.91,25.74
288,2013-07-15,25.65,26.43,26.28,25.93
289,2013-07-16,26.01,26.75,26.32,26.39
290,2013-07-17,26.3,26.78,26.65,26.37
291,2013-07-18,26.12,26.77,26.18,26.75
292,2013-07-19,25.6,26.1077,25.881,25.82
293,2013-07-22,25.72,26.13,26.045,25.99
294,2013-07-23,25.97,26.3,26.13,26.1
295,2013-07-24,26.05,26.53,26.51,26.32
296,2013-07-25,32.75,34.88,34.359,33.545
297,2013-07-26,33.56,34.73,34.01,33.77
298,2013-07-29,34.01,35.63,35.43,34.07
299,2013-07-30,35.32,37.96,37.627,35.65
300,2013-07-31,36.33,38.31,36.8,37.96
301,2013-08-01,36.92,38.29,37.489,37.3
302,2013-08-02,37.5,38.49,38.05,37.66
303,2013-08-05,38.25,39.32,39.189,38.43
304,2013-08-06,37.94,39.25,38.55,39.11
305,2013-08-07,37.7,38.94,38.87,38.61
306,2013-08-08,38.43,39.19,38.54,39.13
307,2013-08-09,38.01,38.74,38.5,38.59
308,2013-08-12,38.1,38.5,38.22,38.2
309,2013-08-13,36.77,38.32,37.019,38.24
310,2013-08-14,36.62,37.55,36.65,36.83
311,2013-08-15,36.0201,37.07,36.56,36.36
312,2013-08-16,36.9,37.49,37.08,36.97
313,2013-08-19,37.14,38.28,37.81,37.43
314,2013-08-20,37.69,38.58,38.41,38.35
315,2013-08-21,38.145,38.85,38.32,38.38
316,2013-08-22,38.34,38.75,38.55,38.37
317,2013-08-23,38.93,40.63,40.55,39.0
318,2013-08-26,40.62,41.94,41.34,40.9
319,2013-08-27,39.42,41.2,39.64,40.68
320,2013-08-28,39.88,40.85,40.548,39.96
321,2013-08-29,40.8,41.78,41.28,40.89
322,2013-08-30,41.06,42.26,41.294,42.025
323,2013-09-03,41.51,42.165,41.87,41.84
324,2013-09-04,41.44,42.17,41.78,42.01
325,2013-09-05,41.77,42.765,42.66,41.79
326,2013-09-06,42.4,44.61,43.95,43.09
327,2013-09-09,43.7,44.79,44.04,44.36
328,2013-09-10,43.23,44.26,43.6,44.24
329,2013-09-11,43.11,45.09,45.04,43.39
330,2013-09-12,44.65,45.62,44.75,45.53
331,2013-09-13,43.93,45.08,44.31,45.04
332,2013-09-16,42.43,44.94,42.51,44.85
333,2013-09-17,42.43,45.44,45.07,42.5
334,2013-09-18,44.395,45.47,45.23,44.84
335,2013-09-19,45.23,46.05,45.98,45.51
336,2013-09-20,45.74,47.6,47.49,46.32
337,2013-09-23,46.29,47.55,47.19,47.28
338,2013-09-24,48.16,49.66,48.45,48.505
339,2013-09-25,48.46,49.54,49.46,49.23
340,2013-09-26,49.5,50.6,50.39,50.01
341,2013-09-27,49.86,51.28,51.24,50.29
342,2013-09-30,49.8,51.6,50.23,50.14
343,2013-10-01,49.45,51.03,50.42,49.97
344,2013-10-02,49.95,51.1,50.28,50.13
345,2013-10-03,49.06,50.72,49.183,50.47
346,2013-10-04,49.57,51.16,51.04,49.77
347,2013-10-07,50.4,51.29,50.515,50.73
348,2013-10-08,47.08,50.6,47.14,50.6
349,2013-10-09,45.26,47.84,46.77,47.375
350,2013-10-10,47.83,49.68,49.05,47.865
351,2013-10-11,48.79,49.87,49.11,49.18
352,2013-10-14,47.91,49.63,49.51,48.31
353,2013-10-15,49.18,51.0,49.5,49.99
354,2013-10-16,49.9,51.24,51.135,50.04
355,2013-10-17,50.95,52.22,52.21,51.12
356,2013-10-18,53.6,54.825,54.22,54.18
357,2013-10-21,53.51,54.81,53.85,54.68
358,2013-10-22,52.2,54.76,52.675,54.33
359,2013-10-23,51.13,52.25,51.9,51.75
360,2013-10-24,51.5928,52.84,52.445,52.38
361,2013-10-25,51.88,53.24,51.95,53.18
362,2013-10-28,49.61,51.7,50.229,51.54
363,2013-10-29,49.25,50.79,49.395,50.73
364,2013-10-30,48.75,50.21,49.01,50.0
365,2013-10-31,46.5,52.0,50.205,47.155
366,2013-11-01,49.72,52.09,49.75,50.85
367,2013-11-04,48.02,49.75,48.22,49.365
368,2013-11-05,47.51,50.18,50.105,47.79
369,2013-11-06,48.71,50.45,49.12,50.26
370,2013-11-07,47.3,49.87,47.56,49.24
371,2013-11-08,47.25,48.65,47.53,47.81
372,2013-11-11,45.73,47.53,46.2,47.04
373,2013-11-12,45.83,47.37,46.605,46.0
374,2013-11-13,46.06,48.74,48.71,46.23
375,2013-11-14,48.03,49.57,48.99,48.7
376,2013-11-15,48.71,49.48,49.01,49.11
377,2013-11-18,45.8,48.84,45.83,48.47
378,2013-11-19,45.72,47.0,46.36,46.26
379,2013-11-20,46.31,47.55,46.43,46.61
380,2013-11-21,46.685,47.46,46.7,46.99
381,2013-11-22,45.96,47.27,46.23,47.04
382,2013-11-25,44.04,46.65,44.82,46.36
383,2013-11-26,43.55,46.17,45.89,44.66
384,2013-11-27,45.53,46.67,46.49,45.97
385,2013-11-29,46.5,47.21,47.01,46.75
386,2013-12-02,46.26,47.54,47.06,46.9
387,2013-12-03,46.29,47.2,46.73,46.75
388,2013-12-04,46.26,48.77,48.62,46.46
389,2013-12-05,47.87,48.7,48.34,48.15
390,2013-12-06,47.71,49.39,47.94,48.98
391,2013-12-09,47.74,48.97,48.84,48.09
392,2013-12-10,48.54,50.77,50.245,48.64
393,2013-12-11,49.01,50.77,49.38,50.55
394,2013-12-12,50.66,52.07,51.83,51.045
395,2013-12-13,51.34,53.5,53.32,51.66
396,2013-12-16,52.91,54.5,53.81,53.25
397,2013-12-17,54.24,55.18,54.86,54.76
398,2013-12-18,53.75,55.89,55.57,54.86
399,2013-12-19,53.95,55.19,55.05,54.33
400,2013-12-20,54.23,55.15,55.12,54.93
401,2013-12-23,55.45,58.32,57.77,55.5
402,2013-12-24,56.91,58.58,57.96,58.27
403,2013-12-26,57.37,58.38,57.73,58.32
404,2013-12-27,55.25,57.68,55.44,57.48
405,2013-12-30,53.43,55.18,53.71,54.93
406,2013-12-31,53.91,54.86,54.649,54.12
407,2014-01-02,54.19,55.22,54.71,54.83
408,2014-01-03,54.53,55.65,54.557,55.02
409,2014-01-06,54.05,57.26,57.2,54.42
410,2014-01-07,57.22,58.55,57.92,57.7
411,2014-01-08,57.23,58.41,58.23,57.6
412,2014-01-09,56.65,58.96,57.22,58.65
413,2014-01-10,57.06,58.3,57.94,57.13
414,2014-01-13,55.38,58.25,55.91,57.91
415,2014-01-14,56.1,57.78,57.74,56.46
416,2014-01-15,57.27,58.57,57.6,57.98
417,2014-01-16,56.83,58.02,57.19,57.26
418,2014-01-17,56.07,57.82,56.3,57.3
419,2014-01-21,56.5,58.58,58.51,56.6
420,2014-01-22,57.1,59.31,57.51,58.85
421,2014-01-23,55.6855,56.68,56.63,56.37
422,2014-01-24,54.4,56.42,54.45,56.15
423,2014-01-27,51.85,54.9401,53.55,54.73
424,2014-01-28,54.0,55.28,55.14,54.02
425,2014-01-29,53.19,54.95,53.53,54.61
426,2014-01-30,60.46,62.5,61.08,62.12
427,2014-01-31,60.17,63.37,62.57,60.47
428,2014-02-03,60.7,63.77,61.48,63.03
429,2014-02-04,61.82,63.14,62.75,62.05
430,2014-02-05,61.27,63.16,62.19,62.74
431,2014-02-06,61.46,62.78,62.16,61.46
432,2014-02-07,62.22,64.57,64.32,62.27
433,2014-02-10,63.473,64.49,63.548,64.3
434,2014-02-11,63.35,65.0,64.851,63.75
435,2014-02-12,64.05,65.06,64.45,64.92
436,2014-02-13,64.05,67.33,67.33,64.18
